machine_id,operating_hours,temperature,vibration,pressure,humidity,failure_type,maintenance_required
42,8533,169.52722651581848,0.9892115992646255,80.72199428041131,32.48035315341206,No Failure,0
43,7613,69.13522270464264,4.099665568494005,35.980988640016385,50.92491212946119,No Failure,0
44,2712,185.4951691083139,8.2262347247101,95.41867956132923,79.70867851078312,No Failure,0
45,7141,150.841824421112,5.813591460165635,53.501844825922056,25.63689516404218,No Failure,0
46,9655,184.62929335652967,2.3035898879377648,169.15977888767,84.59737352429063,Overheat,1
47,6335,117.07407567959953,0.4970954062476587,197.48982223415308,80.97794982416943,No Failure,0
48,5586,115.54322916255467,5.578642133338854,178.92826574040308,79.90806630840851,No Failure,0
49,7199,167.6804778027343,1.414687478406653,110.37211052586979,33.897994296932595,No Failure,0
50,9770,63.99467832151153,3.4930668709011967,129.34503158458847,53.90195189615397,No Failure,0
51,875,128.13110549523287,5.150903363244699,190.14328312045527,63.1308829354131,No Failure,0
52,8326,175.45763534468387,9.046952103293306,112.34956738185778,26.996494680822263,No Failure,0
53,3252,174.5288844604357,0.9100509381782981,131.3319334253946,58.97918587749182,No Failure,0
54,1685,193.41992845135536,6.719215163441622,129.55360571104237,78.80302494694766,No Failure,0
55,4043,154.74088902958198,0.23940472649829742,144.5430188443684,85.55877573832839,No Failure,0
56,7655,81.16559441595925,6.336094668366929,131.6541689198806,39.48299685812226,No Failure,0
57,3173,53.04204723418712,5.560171644372876,137.43402563055884,40.21175257259583,No Failure,0
58,1121,121.91236979406528,8.13747953889167,147.91994972423166,38.95114321589379,No Failure,0
59,3943,127.05557984338333,5.363458481358345,163.72885363691026,30.741505117973723,No Failure,0
60,8089,86.03938767483972,3.590904337288761,86.58044415997078,50.149962767090024,No Failure,0
61,9792,68.70461706854047,2.5032336261494432,151.70845700950986,74.91281937722044,Humidity Fault,1
62,6973,137.93122492857634,0.9439724436425228,29.038714239252837,69.84620484327394,No Failure,0
63,5775,164.63835110362118,5.392665475534669,176.47574512589043,83.0223545922572,No Failure,0
64,261,198.97311553852407,8.894387073820829,65.10841850274645,44.90190378969554,No Failure,0
65,4397,163.7453925815778,5.195970490161326,86.6574596765839,60.05534762286458,No Failure,0
66,1095,169.04486213833712,7.417118288912334,162.6859784049266,73.65748462075729,No Failure,0
67,7729,142.4691317343196,3.0545058883539986,131.02753723729109,82.87213128604036,No Failure,0
68,9567,197.88839884550265,4.536495512760201,68.63931807172195,81.02280183929733,No Failure,0
69,1116,145.99345776718556,3.313571714114721,52.82583111368165,52.58623161007014,No Failure,0
70,7969,179.03799295995566,1.1817345024134842,191.96574525501208,83.48004835793446,No Failure,0
71,6539,191.86769693614335,4.228187172506699,26.677508596001495,51.08390315050387,No Failure,0
72,7992,189.47877507508414,7.666443595188442,10.823670635774842,83.19825525921655,No Failure,0
73,6963,107.21230156750347,4.01025249549072,137.85763143440656,74.38795648262942,No Failure,0
74,8016,61.799308747138795,6.536774299960846,126.7501411456785,35.515354553484116,No Failure,0
75,8629,75.78105538088703,7.610293292103516,150.14665296083894,85.07673719071768,No Failure,0
76,978,58.88349580949112,3.2950886494415945,149.0104280057189,36.9725213653671,No Failure,0
77,9368,65.809540224371,7.99539414009422,174.0192341805444,83.58939735265942,No Failure,0
78,4987,77.69768688405465,3.4553645980001257,185.2006321776068,63.05763486143323,No Failure,0
79,4959,101.16414748811026,2.635459898558515,157.25467176899835,66.71632750404599,No Failure,0
80,6431,131.53094698626137,2.302217060822664,54.13563230819838,27.653343811241687,No Failure,0
81,8671,156.7523089032629,2.079051042675909,98.06427387680509,24.601871990745416,No Failure,0
82,8784,81.63910041597678,7.3975283208526275,131.9258957246189,87.78387170382143,No Failure,0
83,7308,150.87836063572092,8.886341684463485,112.47940108050098,43.58494080080122,No Failure,0
84,5376,155.63886117536293,2.3834198944343634,40.19052736257869,79.10597841379672,No Failure,0
85,2162,133.79335052992843,0.943878948181924,121.96187581856869,69.31328151330673,Humidity Fault,1
86,164,185.54268046980658,3.2062930652555406,178.44044339245536,62.289686680740175,No Failure,0
87,8106,66.6492220882716,6.612687665321451,89.51827242036856,67.96469664791083,Overheat,1
88,2668,76.56821864036291,3.748348913037785,137.09723664272667,26.257101914801947,No Failure,0
89,5563,114.29972365842272,5.5368477381910655,127.02751439250426,48.86766724196397,No Failure,0
90,2127,69.00691028513583,7.468619160184434,81.63819600235806,62.49534734207108,No Failure,0
91,2795,134.9444215586131,4.14393745843498,117.40152935797425,80.72940684337188,No Failure,0
92,9787,109.76006999141366,9.996978830574829,49.94028644078359,70.02811447208641,No Failure,0
93,5358,92.68936918038776,3.049697676331475,113.76037915208562,37.696508666180016,No Failure,0
94,5718,75.49847195264559,9.78465868353891,161.77762219317205,88.94484029236345,No Failure,0
95,6836,100.30073575223155,2.109993685807828,154.2000762223406,65.01256135741082,No Failure,0
96,491,141.1939026248513,1.198224258316469,78.01136446334361,55.0921632665498,No Failure,0
97,5992,136.36778163341174,7.533223188434243,31.296191022236666,74.69651695269269,No Failure,0
98,3661,74.54360003153508,7.052865600846861,161.98908735757453,62.18902831324652,No Failure,0
99,6284,68.73797161109502,8.130576537700398,60.35742700395934,69.69919823179977,Humidity Fault,1
100,3199,54.00151439133088,3.501545175159719,20.078315770292868,63.19932674738793,No Failure,0
101,6378,51.86383906908984,9.314995773144538,94.58666244104054,32.51866169622504,No Failure,0
102,8492,181.97156535795278,1.2828661408934807,150.49940061384405,58.03492425863404,No Failure,0
103,3204,56.76332840080849,0.399743303178149,163.61373469294566,39.81708074430376,Humidity Fault,1
104,7315,159.68316648098693,3.0755824626085184,196.61840835216745,59.92019116467102,No Failure,0
105,2554,180.79776443674356,7.993512187662479,45.987459965723474,28.7852480634241,No Failure,0
106,9096,64.70867728436863,6.762524842009117,65.82102158750124,36.237603104848446,No Failure,0
107,2831,115.44521357495265,4.418466765803968,125.80319471110447,76.6105815414458,No Failure,0
108,8254,194.3454474761415,2.6369107805239214,164.1553024520447,48.36893805481152,No Failure,0
109,9862,175.12079907853774,0.6868005890029744,54.474254036073546,67.164941995146,No Failure,0
110,5156,123.45560477867826,3.441305226629978,87.88374557101425,54.84939437464418,No Failure,0
111,8210,164.38566691873294,4.654195700772021,87.5961270059735,43.84880684038979,No Failure,0
112,3940,175.00664366474956,6.901535996904932,156.857979288681,54.66226752912489,No Failure,0
113,1128,102.20404447830789,6.495122353969667,55.777119078995064,76.95901025890844,No Failure,0
114,7485,183.82293753049413,9.47871453902559,194.06412539222626,39.71204646348817,No Failure,0
115,602,120.57099795157352,1.0939195986233246,106.98812440073785,49.50105283427622,No Failure,0
116,7010,129.1711045338245,3.4297672165034503,63.59269895500967,34.18082991142049,No Failure,0
117,9162,199.95614567327465,4.867623011175294,64.01397134651245,44.583227609717646,No Failure,0
118,7038,176.4954449228242,6.739888359154493,13.476997473754391,81.95767963306841,No Failure,0
119,4588,104.265500865947,5.0049717452699225,141.5618692436951,75.00057584921109,No Failure,0
120,306,51.551839470904994,9.136306496272713,157.43017750836358,46.15307049202593,Pressure Fault,1
121,5234,143.9261110690842,6.125856221438154,16.161276855501022,29.267620884361744,No Failure,0
122,6077,155.5870139192162,0.4926875559430308,121.32756243488112,49.39790167298066,No Failure,0
123,7821,147.62040352150694,1.2251940937547297,158.51780687638015,74.02056839326777,No Failure,0
124,7135,195.17935267448195,7.559606058657529,81.48560919429042,23.066069787051685,No Failure,0
125,1584,179.44565409982164,7.186298193828313,92.22090074239104,72.17384767256962,No Failure,0
126,7958,117.32475397709727,1.619620318074481,78.70873098330664,67.59369515662775,No Failure,0
127,963,59.42862312085714,0.6831957445500939,69.97363652763005,24.525425974149417,Vibration Fault,1
128,2890,121.40881542529954,5.829306768854698,103.31692749386495,64.49482025154458,No Failure,0
129,7508,153.38660299430347,6.393814437064661,41.559125425312665,40.90590928783385,Vibration Fault,1
130,8855,141.15647123405068,1.4394664113770659,93.73065943405321,32.4099724234042,No Failure,0
131,5216,130.72056015663273,4.788831278304071,188.94677361171904,46.941736590509564,No Failure,0
132,6119,120.32284370228619,3.1277321382722882,15.206398581470518,34.3771432474932,No Failure,0
133,1857,94.06428095410794,9.319925891805187,41.301249012075466,77.71891148608967,No Failure,0
134,7674,91.6020142586944,2.2700780535551055,157.76345422282,71.94003540740769,No Failure,0
135,6474,125.03472183887028,7.359281186442666,35.09084708360522,88.65270652830225,Overheat,1
136,6992,74.09047196444735,5.229525742108942,61.54337090552164,57.38523924963793,Pressure Fault,1
137,1778,101.10281353622024,0.21405801905782953,96.4193955684276,26.244407524281257,No Failure,0
138,3342,98.59689120651494,5.218285973804915,189.20082895180988,45.74380351517162,No Failure,0
139,4736,138.06992023763013,1.0847742842030648,44.8652255876782,78.70459342452105,Pressure Fault,1
140,1159,60.002345054453684,6.624715738670585,185.38607286082012,47.780424758151256,No Failure,0
141,6768,174.45030203976427,5.698682950777565,146.519657415442,51.89725889454226,No Failure,0
142,3257,134.35675705766033,0.2032295506013982,137.5175332312027,48.83796039302604,No Failure,0
143,6015,150.6240021163903,2.126459012871515,147.4730795695061,36.476508304786925,No Failure,0
144,9889,155.46408556391492,7.784628023433025,15.936857604174115,25.1236647922859,No Failure,0
145,2793,93.72262052638047,2.8301488815900098,28.79104960320867,32.6392226730659,No Failure,0
146,3727,120.55573510772997,5.042905671514226,73.6198904606434,45.476015440485504,No Failure,0
147,9655,193.43689338045007,3.1887862826509195,24.053831298248753,37.18063824344948,No Failure,0
148,5550,165.00578569952222,9.223115878335646,197.6420448041302,60.09146399933606,No Failure,0
149,1763,195.4335312834778,5.412112476055998,120.27831954758373,62.973396263835106,Vibration Fault,1
150,9821,161.93815177194324,6.992117797074607,102.59529751716697,59.90462523859756,Pressure Fault,1
151,5692,76.34002095627761,0.926413436501369,159.24723913081831,25.94433251325559,No Failure,0
152,7492,59.68038257670143,0.4993262765742462,195.62224929427805,66.68022239765236,No Failure,0
153,1406,136.64921550794955,2.666359131164596,191.4747000161072,46.92056392771525,Pressure Fault,1
154,6876,103.67199195539143,3.1604294933111756,160.68232810985225,81.47111440806754,No Failure,0
155,5964,91.31868652072554,6.908037357681028,81.66310502256653,56.79300582898453,Overheat,1
156,9574,171.08164946381262,5.734391976853169,22.532303399802274,25.91602682004817,No Failure,0
157,7626,105.0489900622921,3.808338108656354,28.69162576852542,20.64526626503901,No Failure,0
158,9001,97.55014546014559,6.5757630933623075,10.218944750971621,69.17586046783853,No Failure,0
159,5675,177.49813897535157,1.7193008986292428,10.361540212722621,48.03575153943896,Overheat,1
160,5630,176.94310047296904,0.7285479786655884,187.92014179735776,40.1597111574617,No Failure,0
161,4513,103.4549956632585,8.559600413950184,186.13322414942482,51.30253286485109,No Failure,0
162,3848,174.87480514789493,5.683066669861888,136.83522194391242,25.067502595619622,No Failure,0
163,763,177.61677354989908,6.52604320901047,148.06857760185747,47.43890343198501,No Failure,0
164,2098,113.58958025444994,3.141698282420784,107.50960676350718,42.02898308116137,No Failure,0
165,8094,59.97096953137574,3.7823540816032275,55.19002865678316,76.01323976026436,No Failure,0
166,1595,50.23769666995101,0.9154377268144597,183.73315933067374,32.23978053797907,Pressure Fault,1
167,3404,128.49386943334923,8.584183059237557,62.7613787982765,72.94218324696953,No Failure,0
168,3863,101.61132400555336,5.965150555781455,150.53753958043058,55.02817727903693,No Failure,0
169,5332,199.5697841237549,0.9279138654814123,56.632780097537136,25.732156435979896,No Failure,0
170,1953,165.86164994409262,8.064843037277507,175.32819942934378,87.87749838518467,No Failure,0
171,6685,164.19131845256186,4.496742158218048,133.7354925408414,71.39467545577776,No Failure,0
172,1391,193.28641524310154,7.674503366683131,132.11205390577908,38.206598710233145,No Failure,0
173,3681,183.1586596839981,0.22493663468256525,28.499774980964787,60.7227302020582,No Failure,0
174,7654,97.7281219184583,0.3845230000240142,89.6990916021483,82.99548708697803,No Failure,0
175,7380,74.89808324058146,1.7907512919432325,109.73261643442386,85.15648774933213,Overheat,1
176,1736,161.88383975982234,2.1880739057927303,65.8668947981109,71.1810628138727,No Failure,0
177,3796,106.74108405243095,7.663159750070363,177.38517624835848,70.93691082219217,No Failure,0
178,798,120.97589774464346,7.096272223764322,169.15728888713213,39.41528729168697,No Failure,0
179,4837,144.55965969122406,6.199272379385299,103.7879733450807,89.28333658344476,No Failure,0
180,954,186.1809015402861,8.860103075185055,74.60592850238183,37.04368433867132,No Failure,0
181,8264,112.86316305064489,2.5467729581980265,162.29303168107245,26.25845016884234,Overheat,1
182,5955,167.49753353290419,9.053608548654038,47.409375032835364,88.41661215441222,Vibration Fault,1
183,7492,90.25096869119862,9.103763585725305,23.588099867790227,30.699182494132472,No Failure,0
184,6628,154.69576863854203,4.399171625849953,18.68499235367007,56.51294348465607,No Failure,0
185,5349,50.23691316168678,1.034423384159672,17.349819570620042,52.777038267823706,No Failure,0
186,5272,180.7260820235952,7.292943091076297,102.8888447293339,79.37442164538604,No Failure,0
187,1807,54.55693699316937,3.435593859206084,58.50959085887844,47.766145840688424,No Failure,0
188,5891,156.91306321438762,7.969802222623634,141.17127305877003,55.152702195103046,No Failure,0
189,5635,56.93872838919258,1.720533810647651,134.239399067696,23.061638960654662,No Failure,0
190,5031,89.93685490910052,5.441199624386217,112.98380135736473,34.548611638845124,No Failure,0
191,3610,124.58036053348296,5.129929930150288,77.04022347131296,78.30969608139452,No Failure,0
192,302,112.99080280223572,1.0931134566391738,171.58668654728874,53.48528416654268,Pressure Fault,1
193,4318,78.77541719015159,3.696994974159319,144.84352312701017,36.16522040079769,No Failure,0
194,9058,100.0722367563856,0.9390776031226076,61.58996356601512,45.82351405293396,No Failure,0
195,4489,159.15595550914506,4.700929064171249,105.32084583956689,39.95669361512999,Vibration Fault,1
196,2427,150.38856388694722,8.44475513027655,39.69152967661002,58.93545651274435,No Failure,0
197,8104,60.772187564587355,2.775027156710904,72.46749530936236,23.60122127554048,No Failure,0
198,3031,162.09737383593296,7.672133673155631,199.4566347440714,35.74788955222351,No Failure,0
199,7877,57.956882179554256,1.915931414563318,52.530401850767234,44.84754971367434,No Failure,0
200,297,131.43895836496768,6.7699757821574496,142.6774475864463,84.97498725646078,No Failure,0
201,7225,89.00941220632859,9.16382025931145,55.29954269763538,63.62947466572715,No Failure,0
202,2030,138.15351913397285,3.3068880075011213,188.24556241110417,55.2977558928771,No Failure,0
203,6387,89.19925939113529,9.01407521707732,68.92524054816982,33.35764176456115,Overheat,1
204,8900,197.74369544387466,5.103667172611305,75.87092418287476,59.04971141326112,No Failure,0
205,9439,96.45922755912977,3.2363708183400095,122.83335688257557,85.03066853734082,No Failure,0
206,4382,86.2940953511744,8.975431527604162,121.7412365118376,59.641651319594075,No Failure,0
207,2611,91.7697936373019,0.417168941020309,120.02451406146416,31.53418398683469,No Failure,0
208,759,184.4709285888943,0.37738662760082353,118.91838699718573,89.79832980384884,No Failure,0
209,2911,145.4328243004017,6.038313081642696,69.31550980683966,54.92003094460118,No Failure,0
210,7198,159.6026146131165,7.987832101569319,92.53794243432293,42.36886843698666,No Failure,0
211,6646,187.70157651415255,7.540308443637252,122.75235419678563,55.236329263536675,No Failure,0
212,9661,186.7808727267511,0.8867480831808946,137.541323496752,38.45835566676509,Overheat,1
213,2086,160.84187698680913,9.507486815982222,58.09451256948302,22.126121744993643,No Failure,0
214,8438,79.67366432619843,7.060329022611405,143.28026172355877,82.26649017986003,No Failure,0
215,3011,176.50599810125084,9.496209331904616,185.42248752140097,50.021210158488664,Pressure Fault,1
216,1834,80.56640512865955,3.358067813843611,154.00626363531984,72.70248901718404,No Failure,0
217,1943,161.4348221147648,6.969997367029892,26.004232536317126,87.98787659250253,No Failure,0
218,8780,152.84045998173116,8.613393592661504,99.133981817104,64.28113035352712,Pressure Fault,1
219,3076,163.833327521067,3.866595809227504,92.70012875242415,68.41314370175678,No Failure,0
220,2059,129.90285210707236,9.652113195808845,73.93562928347008,86.0268663318501,No Failure,0
221,5859,145.80892733738295,2.7234286330833557,103.35082658157062,56.15881122116008,Overheat,1
222,6794,192.99801206513828,3.224574897610085,93.53041694597697,42.39299145294847,No Failure,0
223,2485,65.16328912613224,9.211252908607683,11.172390661798477,84.49689796573985,No Failure,0
224,4836,96.32709121724301,9.699631490376762,54.94550283749328,24.82958761445566,No Failure,0
225,1902,141.70355196475737,2.9234379082209823,50.618607603645984,35.02255676178552,No Failure,0
226,8255,194.6081195197234,1.4502613924642989,76.35931283613192,43.88852531024244,No Failure,0
227,8220,64.33616714939018,7.614648556134916,43.146780927617954,74.74781347912733,No Failure,0
228,6716,53.38238322951297,9.303686136374438,22.882274305187273,83.27310127029871,Overheat,1
229,5634,58.3624397705492,6.047065072648559,47.35644245665243,51.62505848325591,No Failure,0
230,4161,57.860852969179824,6.381737648621843,172.29548941969836,40.02893841724335,No Failure,0
231,362,186.17237866661065,7.6531390083057715,161.43747476426054,44.72475070224988,Overheat,1
232,6387,158.18868619007372,1.6155397065299417,93.99827751089151,65.95831199650546,No Failure,0
233,8915,151.56595492944174,9.737342075297919,176.78485645596507,31.06049816225061,No Failure,0
234,9308,128.38592303927143,3.7068609088130886,54.20646744294894,58.32015501098512,Pressure Fault,1
235,2149,167.29289254582278,6.3195802168284,120.99973682785402,61.191030861300575,No Failure,0
236,5523,73.34719891423862,4.739298602949929,37.15572635381808,69.54990252861552,No Failure,0
237,4648,108.7911784682656,4.734991699671965,168.34613101438404,62.27285357987127,No Failure,0
238,3208,123.50063761465152,7.057169283985242,34.81049592345198,26.786893502629272,No Failure,0
239,7258,66.56142465150893,9.94715675883532,16.053430205904206,68.2159221404655,No Failure,0
240,7500,112.92705640062755,6.62469251990992,61.9544037129571,21.522320144789063,No Failure,0
241,3270,97.47526688939305,7.961185402570079,181.17766697593444,47.321616252844166,Humidity Fault,1
242,9974,55.3373218690194,0.3733989668964742,34.596845566024214,49.19440563995455,No Failure,0
243,2355,70.51031040938528,8.1232309537417,72.82735105215252,28.16413373930959,No Failure,0
244,1254,164.60552347512078,3.069761229506142,70.1188486723166,20.689999760476105,No Failure,0
245,4599,52.70568642569667,1.3543482658431822,162.3127920784093,24.981328894353098,No Failure,0
246,6395,190.13799486445416,1.222007445932288,90.08982595820467,51.240997366934494,No Failure,0
247,6297,62.963694867085614,6.830760660279304,126.19773942678984,36.82479693774276,No Failure,0
248,9988,169.88571413051872,9.976406676801444,86.83277110824633,24.828627846218684,No Failure,0
249,1748,184.79248114152062,6.695331473891707,114.7768328760051,37.94837876633213,No Failure,0
250,5639,191.17033772756707,2.6972466856610797,21.86373756331203,57.017564810728686,No Failure,0
251,9737,180.1215535243959,2.112729112929103,81.06559324662562,71.94971872656723,No Failure,0
252,4299,93.13250591381649,5.306975282753602,172.4701091705912,48.8400942898748,No Failure,0
253,8545,99.96306970077154,0.7438890635719626,141.30283700462593,62.92042722636196,No Failure,0
254,2657,113.9818547915114,4.053375245979153,196.5475183878578,61.77352719190503,No Failure,0
255,5692,70.89450341106513,6.695725549657295,159.7047121014672,82.74201554117121,No Failure,0
256,198,53.34086826008358,9.679856530503994,95.78684582943707,32.55759911783038,No Failure,0
257,2300,180.3682421421552,4.313969133374491,138.49328696291315,53.3501310451087,No Failure,0
258,3061,133.11930743156844,2.0822170100323354,157.42359838077493,64.22808120622625,No Failure,0
259,5073,141.30844132673246,8.191887793390565,61.239895385054815,56.38056275382671,No Failure,0
260,4533,189.0482712226693,7.467575296120103,21.403399216961013,51.52391101032961,No Failure,0
261,2969,149.76802671704235,8.611068493226965,87.11098091972418,88.14212879024333,No Failure,0
262,1056,153.628025650972,2.225715402674632,37.4879007994779,85.94096841293046,No Failure,0
263,8452,168.04529726551132,4.107838738913367,62.67581275487536,62.80188115370205,No Failure,0
264,5799,67.45226747861057,9.817388933458071,189.90064414008532,50.770299655078816,No Failure,0
265,7044,104.02432298206872,1.664618965786098,170.94569271227851,72.87674849145967,No Failure,0
266,4593,195.23118915550495,6.747363109638834,122.56812856785545,55.90543224917456,No Failure,0
267,9592,188.439511715091,2.448126169317914,86.23877424115074,89.68987350110382,No Failure,0
268,5011,182.61129444652772,5.051574162197189,60.22276843949179,68.01561066557868,No Failure,0
269,4087,117.81327655084587,8.025045493377311,118.57707314654667,24.771204175282346,No Failure,0
270,9819,178.57894303802087,4.937001920302608,111.30044743784958,48.13374580804367,No Failure,0
271,6115,57.25938229186484,8.074268763787911,158.34835359249126,71.11852884705941,No Failure,0
272,1318,72.27761363856762,4.320715563859424,186.32383586517088,78.96584709883176,No Failure,0
273,4596,112.09515477260811,9.993594005713325,72.49808725270361,76.93586499810502,Pressure Fault,1
274,4835,122.50881000231897,4.41469951878008,49.19645104379089,88.40664070341055,No Failure,0
275,4655,89.52607302812854,1.5788568385144817,86.53192702968397,54.23843464947563,No Failure,0
276,9246,103.47150062716813,4.078508204927564,93.13284745850878,29.80469295478443,No Failure,0
277,8150,74.41641515380532,7.451672527958078,17.575355002028864,65.65702266989693,No Failure,0
278,3546,123.37010475738607,8.494583801810423,173.7223411179093,24.95242350110398,No Failure,0
279,1145,169.0764939301792,4.655022661844997,199.16254434682412,88.14663130161385,No Failure,0
280,6993,149.20405904919585,5.985320726478553,185.4096516151893,73.0973149170078,No Failure,0
281,1793,66.1688371048312,8.464411671480274,173.52634610251297,88.7503842498633,No Failure,0
282,3536,123.13724050950741,8.154107181983365,198.59405765731282,46.407709371185916,No Failure,0
283,8854,154.64695741695874,6.611466663075214,182.4836020752284,21.105768650191774,No Failure,0
284,5995,129.48429448309116,8.168768332083463,140.78984794123028,56.49027886729956,Overheat,1
285,3454,108.75133948033235,5.801516507849507,41.68376326671186,28.482828993369026,No Failure,0
286,325,143.28716319258172,0.14601687236027833,39.706523434004886,67.57393876843975,No Failure,0
287,4993,195.29579979504132,0.5085411655820097,19.268151847037014,54.82859974639847,Overheat,1
288,7122,64.2361864649117,9.800103152458012,88.24786476564712,72.74128833646296,No Failure,0
289,9251,108.5024091121341,1.5354212158267817,163.6765746471007,40.37481550467821,No Failure,0
290,5700,110.99087795691435,4.104712447352281,103.15622951179299,78.04158950348307,No Failure,0
291,8096,136.54509657025565,9.344731622598683,79.60112408520065,65.55743818295014,No Failure,0
292,9107,72.82619028228768,2.0308908988571894,30.754814197762453,89.13968060411882,No Failure,0
293,7783,76.49645448057043,8.453534310218357,19.83312872721175,32.4989922772113,Vibration Fault,1
294,4742,92.8042078996782,8.200848924779946,85.84403725048539,23.58209266323693,No Failure,0
295,7779,193.38050649027792,9.864663580058263,28.98582223490916,79.57349568319147,Humidity Fault,1
296,8308,160.11628718463538,2.888650153116867,29.67415282021673,43.6915900351661,No Failure,0
297,7439,149.25399525372546,3.221721018263445,85.11620074442278,50.18724548050318,No Failure,0
298,9535,172.5436531091393,9.038492210472086,105.54025673551607,84.79677836213506,No Failure,0
299,2305,69.13647033750394,2.417382686102568,45.46974852515786,50.84877683030647,No Failure,0
300,1169,178.89992295856274,5.524219474172379,140.080780389483,40.86133534295877,No Failure,0
301,3544,139.2249070831256,7.1027150959914565,89.55148012973406,24.16468462047404,Overheat,1
302,1160,100.29935111884032,2.7916540281025686,27.46528217035605,51.00547372082826,No Failure,0
303,2427,172.37828836185355,9.390288159903113,131.0364836669159,65.84660681611167,No Failure,0
304,3520,170.3846801522936,6.690405725931812,77.81951555207638,38.84225404160537,No Failure,0
305,401,176.85628725750905,0.5666791518712679,19.941080644490583,70.24455781122602,No Failure,0
306,706,67.32768501604733,1.443801559483048,190.11650013676652,53.47847636227179,Vibration Fault,1
307,3270,195.4041867493664,1.9887375439064798,118.52742185007723,80.06751044812765,No Failure,0
308,799,193.94392306845967,2.525077903535152,100.76687011582109,31.321623059319315,No Failure,0
309,5188,103.62044682526124,7.333705963291421,173.2361050222286,72.99557642855399,No Failure,0
310,9431,59.88410273178795,0.9804589230791342,187.98068156960773,85.27868036984025,No Failure,0
311,290,75.05835042031785,3.570887255533732,51.861154951580154,71.89785553131745,No Failure,0
312,1080,198.92462381670455,9.122694900947216,163.92745531825517,48.41561303298869,No Failure,0
313,3075,134.45194147574946,5.61101009473634,167.90518608711037,36.131903686101964,No Failure,0
